id,slug,sku,category,sourceName,proposedEnglishName,sourceDescription,proposedEnglishDescription,status,notes
e9150bef-80dd-4e2e-bc79-c38e1e1cb627,KIMCHI-4909,KIMCHI-4909,Herbaty,Herbata z jujube 1kg - Ottogi,Jujube Tea 1kg - Ottogi,"Konfitura z jujube w dużym, wydajnym słoiku 1kg. Koreańska herbata jujube to wspaniały, aromatyczny napój o właściwościach wzmacniających i rozgrzewających, zaklęty w delikatnej konfiturze. Sporządzona z czerwonych owoców głożyny, zwanych też chińskimi daktylami, wyróżnia się niezwykłym, karmelowo-daktylowym smakiem . Dzięki wysokiej zawartości dobroczynnych saponin, ligniny oraz witaminy C, jujube znakomicie wspomagają układ odpornościowy i w naturalny sposób stawiają na nogi. Stanowią też świetne źródło silnych antyoksydantów , które skutecznie redukują wolne rodniki, spowalniając procesy starzenia. Owoce jujuby są też bogate w witaminy z grupy B oraz pełne składników odżywczych, takich jak żelazo, potas, wapń, mangan, magnez oraz miedź. Naukowcy podkreślają również właściwości prebiotyczne głożyny oraz wysoką ilość błonnika pokarmowego, który usprawnia pracę układu pokarmowego. Aby przygotować herbatę, wystarczy połączyć 200 ml gorącej, ale nie wrzącej wody z 1 łyżeczką herbaty. Proporcje można zmieniać wedle upodobania. Daechu Cha smakuje wspaniale zarówno na ciepło, jak i na zimno, a także w połączeniu z tradycyjną czarną herbatą. Po otwarciu przechowywać w lodówce i spożyć w ciągu 1-2 miesięcy.",Jujube Tea 1kg - Ottogi,translated,
9b5e1778-7194-4d96-9adc-9267f3f67fc5,KIMCHI-5578,KIMCHI-5578,Herbaty,"Herbata z kokoryczki Solomon's Seal Tea (20 x 1,2g) 24g - Sempio",Solomon's Seal Tea (20 x 1.2g) 24g - Sempio,"Herbata z kokoryczki Solomon's Seal Tea (20 x 1,2g) 24g - Sempio 1 saszetkę herbaty zalać ok. 100 ml gorącej wody. Parzyć przez 3-4 minuty.",Solomon's Seal Tea (20 x 1.2g) 24g - Sempio. Brew one tea bag in about 100 ml of hot water for 3-4 minutes.,translated,
16f0bcdf-f3c7-42a5-b543-7b66d5a51eb0,KIMCHI-3400,KIMCHI-3400,Herbaty,"Herbata z korzenia lotosu i łopianu (40 x 0,8g) 32g - Sempio",Lotus Root and Burdock Root Tea (40 x 0.8g) 32g - Sempio,"Tradycyjny koreański blend korzenia lotosu, łopianu oraz brązowego ryżu do przygotowania rozgrzewającego, prozdrowotnego napoju. Napar powstały z tego połączenia posiada jasny, słomkowy kolor oraz odświeżający, orzechowo-popcornowy smak przełamany wytrawno-ziemistą nutą prażonego łopianu. Jako produkt pozbawiony kofeiny , odpowiedni do parzenia zarówno na ciepło, jak i na zimno, smakuje dobrze przez okrągły rok i może być spożywany o dowolnej porze dnia. Składniki herbatki od wieków cenione są za swoje dobroczynne właściwości. Zawarte w nich antyoksydanty, minerały oraz błonnik roślinny wspomagają regenerację, wzmacniają odporność oraz regulują pracę układu trawiennego i krwionośnego. Działają również jako łagodny środek moczopędny i mogą być używane w celu detoksykacji organizmu. W naparze znajdziemy składniki odżywcze, takie jak potas, miedź, selen, magnez, witaminy A, C, E, K i B oraz kompleks aminokwasów. Herbatka łopianowa Sempio to najwyższej jakości produkt złożony wyłącznie z czystego, ekologicznie pozyskiwanego łopianu i lotosu - bez dodatku pestycydów i sztucznych nawozów. W trosce o środowisko, każda porcja zapakowana jest też w niebieloną bibułkę. Na ciepło - mocny napar: Do gorącej wody (ok. 100 ml) o temperaturze 100-90°C wkładamy jedną saszetkę herbaty. Parzymy przez 3 minuty. Na zimno - łagodny napar: Do zimnej wody (ok. 400 ml) wkładamy dwie saszetki herbaty. Parzymy przez 10 minut.",Lotus Root and Burdock Root Tea (40 x 0.8g) 32g - Sempio,translated,
33327f05-35d1-46b6-b6bc-9052abb1e262,KIMCHI-1004,KIMCHI-1004,Herbaty,Herbata z yuzu 400g - All Gr∞,Yuzu Tea 400g - All Gr∞,"Koreańska herbata z yuzu w postaci płynnej konfitury o wyjątkowym smaku i aromacie. Nie tylko wspaniale smakuje, ale również działa leczniczo. Rewelacyjny napój na każdą pogodę. Stosować można na wiele sposobów, wszytko zależy od naszej wyobraźni. :) YUZU - jego owoce wyglądają niepozornie; przypominają małe i lekko wyschnięte grejpfruty. Yuzu są bardzo cenione ze względu na niepowtarzalny aromat, o którym mówi się, że jest połączeniem zapachu wszystkich cytrusów po trochu. Ich wielkimi fanami są znani mistrzowie gotowania, m.in. Jamie Oliver i Nigel Slater. Wystarczy dodać 1-2 łyżeczki na kubek gorącej wody, aby otrzymać napój rozgrzewający. W połączeniu z zimną wodą otrzymamy orzeźwiający napój na gorące dni. Doskonale smakuje w połączeniu z tradycyjną czarną herbatą.",Yuzu Tea 400g - All Gr∞,translated,
33b05a3d-ba6f-45e3-a446-fe1d37a94427,KIMCHI-4440,KIMCHI-4440,Herbaty,Herbata z Yuzu 480g - Nokchawon,Yuzu Tea 480g - Nokchawon,"Herbata z Yuzu 480g - Nokchawon Rewelacyjny napój na każdą pogodę! Konfiturę stosować można na wiele sposobów, wszystko zależy od naszej wyobraźni. Aby przygotować herbatę, wystarczy połączyć 200 ml gorącej, ale nie wrzącej wody z 1 łyżeczką herbaty. Proporcje można zmieniać wedle upodobania. Smakuje wspaniale zarówno na ciepło, jak i na zimno, a także w połączeniu z tradycyjną czarną herbatą. Produkt o dużej trwałości!",Yuzu Tea 480g - Nokchawon,translated,
5c83b7cc-48f8-454e-9500-ac8caeab3f69,KIMCHI-1429,KIMCHI-1429,Herbaty,"Herbata z yuzu, cytryną i miodem 500g - Ottogi",Yuzu Tea with Lemon and Honey 500g - Ottogi,"Delikatna konfitura o złożonym smaku i cudownym, odświeżającym aromacie, sporządzona z azjatyckich cytrusów yuzu , cukru oraz miodu akacjowego. Słodka, kwaskowa, przełamana delikatną goryczką przypominającą pomelo. Nie tylko wspaniale smakuje, ale również działa leczniczo na przeziębienie czy grypę. Jako dobre źródło witaminy C, stanowi znakomity środek prewencyjny - wzmacnia układ odpornościowy oraz ułatwia absorpcję żelaza. Yuja Cha to rewelacyjny napój na każdą pogodę. Konfiturę stosować można na wiele sposobów, wszystko zależy od naszej wyobraźni. Aby przygotować herbatę, wystarczy połączyć 200 ml gorącej, ale nie wrzącej wody z 1 łyżeczką herbaty. Proporcje można zmieniać wedle upodobania. Yuja Cha smakuje wspaniale zarówno na ciepło, jak i na zimno, a także w połączeniu z tradycyjną czarną herbatą. Po otwarciu przechowywać w lodówce i spożyć w ciągu 1-2 miesięcy.",Yuzu Tea with Lemon and Honey 500g - Ottogi,translated,
f56f94b1-eae2-4d98-a2ba-af814ce98dc1,KIMCHI-3935,KIMCHI-3935,Herbaty,Herbata z żeń-szenia instant (10 x 2g) 20g - Meridian,Instant Ginseng Tea (10 x 2g) 20g - Meridian,"Napój żeńszeniowy instant 10x2g - Meridian Rekomendowany sposób użycia: 1 porcję (saszetkę) zalać 0,25 l wrzątku lub ciepłej wody. Można według uznania wzbogacić napój sokiem z cytryny i miodem. Herbatka bez dodatku cukru - odpowiednia dla diabetyków oraz w dietach niskokalorycznych i przeciwgrzybiczych.",Instant Ginseng Tea (10 x 2g) 20g - Meridian,translated,
7efd423c-3402-4bd6-bc0b-a8a37b6d39e1,KIMCHI-2684,KIMCHI-2684,Herbaty,Herbata z żeń-szenia instant (50 x 3g) 150g - Geum Hong,Instant Ginseng Tea (50 x 3g) 150g - Geum Hong,"Błyskawiczna koreańska herbata z ożywczego żeń-szenia. Wyróżnia się lekko słodkim, ziemistym smakiem podbitym charakterystyczną goryczką. Zazwyczaj pita z dodatkiem ulubionego słodzika i mleka, stanowi rozgrzewający, naturalnie energizujący napój o znakomitych właściwościach prozdrowotnych. Żeń-szeń koreański (Panax ginseng), powszechnie nazywany w Azji ""korzeniem życia"", to roślina porastająca wilgotne, zacienione wzgórza. Zawarte w jej kłączu substancje aktywne, znane jako ginsenozydy wykazują silne działanie przeciwzapalne, przeciwutleniające oraz regulujące poziom cukru we krwi. Bogaty w regenerujące antyoksydanty, pomocne w profilaktyce prewencyjnej raka stanowi nieoceniony dodatek do codziennej, zdrowej diety. Stosowany regularnie, może mieć znaczący wpływ na poprawę odporności. Sposób przygotowania: Zawartość saszetki zalać gorącą lub zimną wodą i dobrze wymieszać. Do smaku możemy dodać miodu, cytryny, cukru czy mleka. Uwaga! Nie należy stosować podczas przyjmowania leków rozcieńczających krew. Produkt nieodpowiedni dla kobiet w ciąży. Zalecane dzienne spożycie dla osób dorosłych: 3 porcje.",Instant Ginseng Tea (50 x 3g) 150g - Geum Hong,translated,
bdfc863b-5a7f-4e69-9d35-6ead3a8fa62e,KIMCHI-5139,KIMCHI-5139,Herbaty,Herbata z żeń-szenia instant drewniane pudełko (50 x 3g) 150g - Gincoop,Instant Ginseng Tea Wooden Box (50 x 3g) 150g - Gincoop,"Herbata z żeń-szenia instant drewniane pudełko (50 x 3g) 150g - Gincoop Sposób przygotowania: Zawartość saszetki zalać gorącą lub zimną wodą i dobrze wymieszać. Do smaku możemy dodać miodu, cytryny, cukru czy mleka. Uwaga! Nie należy stosować podczas przyjmowania leków rozcieńczających krew. Produkt nieodpowiedni dla kobiet w ciąży. Zalecane dzienne spożycie dla osób dorosłych: 3 porcje.",Instant Ginseng Tea Wooden Box (50 x 3g) 150g - Gincoop,translated,
5d6c5043-07bc-458d-9ae4-bf05f5aaf091,KIMCHI-4761,KIMCHI-4761,Słodycze / Przekąski,Herbatniki muminki Moomin Berry Biscuits jagodowe 60g - Hokka,Moomin Berry Biscuits 60g - Hokka,Herbatniki muminki Moomin Berry Biscuits jagodowe 60g - Hokka,Moomin Berry Biscuits 60g - Hokka,translated,
4ddbfc98-1726-438c-bc4f-7991064ed187,KIMCHI-4760,KIMCHI-4760,Słodycze / Przekąski,Herbatniki muminki Moomin Cocoa Biscuits kakao 60g - Hokka,Moomin Cocoa Biscuits 60g - Hokka,Herbatniki muminki Moomin Cocoa Biscuits kakao 60g - Hokka,Moomin Cocoa Biscuits 60g - Hokka,translated,
886320ad-262f-455c-b94f-2412c8fdf2bc,KIMCHI-4759,KIMCHI-4759,Słodycze / Przekąski,Herbatniki muminki Moomin Milk Biscuits mleczne 60g - Hokka,Moomin Milk Biscuits 60g - Hokka,Herbatniki muminki Moomin Milk Biscuits mleczne 60g - Hokka,Moomin Milk Biscuits 60g - Hokka,translated,
7164f94d-5765-4989-ab34-631e8ebe0b13,KIMCHI-5157,KIMCHI-5157,Słodycze / Przekąski,Herbatniki z czekoladą Alfort Mini Rich Berries 60g - Bourbon,Alfort Mini Rich Berries Chocolate Biscuits 60g - Bourbon,Uwaga! Krótka data minimalnej trwałości. Najlepiej spożyć do: 31.10.2025 Produkty z krótkim terminem ważności nie podlegają zwrotom. Herbatniki z czekoladą Alfort Mini Rich Berries 60g - Bourbon,Alfort Mini Rich Berries Chocolate Biscuits 60g - Bourbon,translated,
f2898ff9-566c-4ead-a25b-6453d79f2419,KIMCHI-3797,KIMCHI-3797,Herbaty,"Hojicha, prażona zielona herbata 50g - Maruka","Hojicha, roasted green tea 50g - Maruka","Hojicha (ほうじ茶) japońskiej marki Maruka. Zielona herbata hojicha z prefektury Shizuoka, przygotowywana z późno zebranych listków i łodyżek Camellia sinensis (bancha), pozyskiwanych w okresie letnio-jesiennym. Po częściowym ususzeniu, herbatę przekłada się do porcelanowego naczynia, w którym przeprowadzany jest proces prażenia w stylu japońskim. Wypalanie suszu z użyciem wysokiej temperatury pozwala na uzyskanie czerwono-brązowej barwy, zmniejszenie zawartości taniny i kofeiny oraz wydobycie zupełnie nowego, unikatowego smaku. Hojicha wyróżnia się więc wyrazistym, lekko dymnym aromatem oraz złożonym, słodkawym smakiem o nutach prażonych orzechów i karmelu. Herbata prażona pozbawiona jest znacznej ilości katechin i teiny, dzięki czemu nie posiada charakterystycznej goryczki , obecnej w innych zielonych herbatach. Dodatkowo, zamiast pobudzać, działa na organizm uspokajająco i odprężająco. Te właściwości czynią ją wspaniałym napojem dla dzieci, osób starszych, kobiet w ciąży oraz odpowiednim wyborem na wieczór i przed snem. Smaczna zarówno na ciepło, jak i na zimno, doskonale nawadnia i orzeźwia. Każdą porcję herbaty możemy zaparzać po trzy razy, za każdym uzyskując nieco inny napar. 3 g herbaty (1 łyżeczkę) zalej 200 ml wody o temperaturze 90°C na 1-2 minuty. Każde kolejne parzenie powinno trwać ok. 30-60 sekund. Po zaparzeniu odcedź listki od naparu. Wskazówka - Mniejsza ilość suszu pozwoli uzyskać delikatniejszy napój. Dłuższa ekstrakcja może skutkować gorzkim smakiem naparu.","Roasted green tea with a unique flavor, perfect for a soothing beverage.",translated,
e7a4cba6-7bec-4822-b7d7-5a326c29c996,KIMCHI-4316,KIMCHI-4316,Słodycze / Przekąski,"Hokkaido Yude Azuki, gotowana słodka czerwona fasola cała 200g - Imuraya","Hokkaido Yude Azuki, cooked sweet red beans whole 200g - Imuraya","Gotowana fasola azuki marki Imuraya z ziaren pochodzących z Hokkaido. Gotowa do użycia w deserach i potrawach kuchni azjatyckiej i nie tylko. Jej wyjątkowy smak wzbogaci Twoje ulubione dania: omlety, lody, tosty, ciasta, sałatki owocowe, a nawet napoje!","Cooked azuki beans from Imuraya, ready to use in desserts and Asian dishes. Enhance your favorite meals with their unique taste.",translated,
1361c909-4a8a-4b34-af00-2e515c84743d,KIMCHI-3608,KIMCHI-3608,Herbaty,"Hyunmi Nokcha, herbata zielona z brązowym ryżem (20 x 1,5g) 30g - Sempio","Hyunmi Nokcha, green tea with brown rice (20 x 1.5g) 30g - Sempio","Koreański blend herbaciany Hyunmi Nokcha renomowanej marki Sempio w wygodnych torebkach ekspresowych. Połączenie młodych listków zielonej herbaty oraz prażonych ziaren brązowego ryżu pozwala uzyskać napar o lekkiej konsystencji i przyjemnym, orzechowym aromacie. Łagodny, wytrawny smak zielonej herbaty oraz słodkawy, popcornowy posmak prażonego ryżu idealnie się uzupełniają, tworząc harmonijny i odświeżający napój. Świeżo parzona, zielona herbata to bogate źródło dobroczynnych składników , które pielęgnują zdrowie całego organizmu, a dodatkowo wpływają na poprawę nastroju. W naparze herbacianym znajdziemy porcję witamin, m.in. A, C i B, mikro- i makroelementy, takie jak potas, wapń i fosfor oraz ogromną dawkę zbawczych antyoksydantów. To dzięki nim zielona herbata nazywana jest czasem eliksirem długowieczności. Przeciwutleniacze wpływają na spowolnienie procesów starzenia oraz przeciwdziałają wolnym rodnikom, co czyni je nieocenionym elementem profilaktyki antynowotworowej. Zawarta w herbacie L-teanina działa za to jak naturalny energetyk: dodaje energii, niweluje znużenie oraz zapewnia ochronę przed negatywnym działaniem stresu. Do gorącej wody (100 ml) o temperaturze 100-90°C wkładamy jedną saszetkę herbaty i parzymy przez kilka minut (2 - 6 min). Wskazówka - Proporcje możemy swobodnie dostosowywać do osobistych preferencji.","Green tea blended with brown rice, offering a distinctive flavor in convenient sachets.",translated,
083c9a53-8b51-4251-89ad-74e8eb03dfc6,KIMCHI-2333,KIMCHI-2333,Herbaty,"Hyunmi Nokcha - zielona herbata z brązowym ryżem, 50 saszetek - Ottogi","Hyunmi Nokcha - green tea with brown rice, 50 sachets - Ottogi","Hyunmi Nokcha to koreańska zielona herbata z dodatkiem prażonego, brązowego ryżu . Podobnie jak japońska Genmaicha, posiada przyjemny, roślinny aromat z wyraźną orzechową nutą i łagodny smak o niedużej goryczce. Napar powstały z jej parzenia jest lekki i odświeżający, dzięki czemu znakomicie sprawdza się jako napój podawany po posiłku. Doskonała jako herbata codzienna, ma zarazem delikatne działanie relaksujące, jak i aktywizujące. Poczuj pożyteczny przypływ energii - bez zbędnych nerwów i niepokoju. :) Intrygujące połączenie zielonej herbaty i prażonego ryżu w formie saszetek to najlepszy sposób, by szybko i wygodnie przygotować kubeczek pysznej, gorącej Hyunmi Nokcha. Każda saszetka herbaty Ottogi to idealna porcja herbaty dla Ciebie i Twoich bliskich. Walory zdrowotne zielonej herbaty są znane i cenione od zarania dziejów . Bogata w witaminy A, C, E oraz B, minerały - potas, wapń i fosfor - oraz antyoksydanty i polifenole, zielona herbata ma właściwości antyrakotwórcze, spowalniające procesy starzenia oraz usprawniające pracę mózgu. Zawarty w niej flawonoid EGCG stanowi niezwykle dobroczynny związek chemiczny, pomocny w profilaktyce antynowotworowej oraz przeciwdziałający osteoporozie. Dzięki zawartości L-teaniny , zielona herbata daje nam naturalny zastrzyk energii, wspomagający produktywność i przyswajanie informacji, a dodatkowo chroni organizm przed negatywnym działaniem stresu. 75g / 50 torebek","Green tea with brown rice in convenient sachets, ideal for a refreshing drink.",translated,
fff1e914-05a0-409e-9de5-06147621c8f1,KIMCHI-4541,KIMCHI-4541,Dania gotowe,"Ikkyu-san Instant Miso o zmniejszonej zawartości soli, 4 smaki wakame tofu 183g - Marukome","Ikkyu-san Instant Miso with reduced salt, 4 flavors wakame tofu 183g - Marukome",Pakiet zup błyskawicznych Ikkyu-san Instant Miso o obniżonej zawartości soli w 4 pysznych odsłonach. Produkt renomowanej japońskiej marki Marukome. W opakowaniu 4 smaki:,Instant miso soup package with reduced salt in 4 delicious flavors from the renowned Japanese brand Marukome.,translated,
54a62d00-7e76-4b82-8625-6c10c52e906e,KIMCHI-2419,KIMCHI-2419,Imbir marynowany,Imbir marynowany biały 1kg  - Nobi,Pickled white ginger 1kg - Nobi,"Imbir różowy do sushi oraz potraw kuchni japońskiej i chińskiej. Według medycyny Wschodu imbir wspomaga walkę z infekcjami i rozgrzewa. Imbir to przyprawa o licznych walorach smakowych. Pełni zasadniczą role podczas konsumpcji sushi - znakomicie oczyszcza kubki smakowe i dodatkowo zaostrza apetyt. Odświeża podniebienie i pozwala delektować się następną porcją sushi. Oryginalny dodatek do wielu potraw duszonych, smażonych i pieczonych. Produkt zawiera substancje słodzące oraz aspartam (źródło fenyloalaniny). Po otwarciu przechowywać w lodówce (w słoiku lub w szczelnie zamkniętym oryginalnym opakowaniu).","Pickled white ginger, perfect for enhancing various dishes.",translated,
1f20fd3e-f834-4d79-a683-038ffd29960a,KIMCHI-2323,KIMCHI-2323,Imbir marynowany,"Imbir marynowany do sushi, biały 190g - Asia Kitchen","Pickled sushi ginger, white 190g - Asia Kitchen","Marynowany biały imbir w szklanym słoiczku. Słodko-kwaśny i lekko piekący, stanowi nieodzowny dodatek do sushi i sashimi. Biały imbir jest ostrzejszy i nieco mniej słodki od swojego różowego odpowiednika. Tradycyjnie spożywany pomiędzy kawałkami sushi, ma za zadanie oczyszczać kubki smakowe i odświeżać podniebienie. Według medycyny Wschodu imbir wspomaga walkę z infekcjami i rozgrzewa. Imbir to przyprawa o licznych walorach smakowych. Pełni zasadniczą role podczas konsumpcji sushi: znakomicie oczyszcza kubki smakowe i dodatkowo zaostrza apetyt. Odświeża podniebienie i pozwala delektować się następną porcją sushi. Oryginalny dodatek do wielu potraw duszonych, smażonych i pieczonych. Po otwarciu przechowywać w lodówce. Masa netto: 190g Masa netto po odsączeniu: 110g","White pickled ginger, ideal for serving with sushi.",translated,
e6886043-50af-4bff-8c84-afece30b7c55,KIMCHI-2495,KIMCHI-2495,Imbir marynowany,"Imbir marynowany do sushi, naturalny 360g - Asia Kitchen","Pickled sushi ginger, natural 360g - Asia Kitchen","Marynowany, naturalny imbir w szklanym słoiczku. Słodko-kwaśny i lekko piekący, stanowi nieodzowny dodatek do sushi i sashimi. Różowy imbir jest nieco łagodniejszy i słodszy od swojego białego odpowiednika. Tradycyjnie spożywany pomiędzy kawałkami sushi, ma za zadanie oczyszczać kubki smakowe i odświeżać podniebienie. Według medycyny Wschodu imbir wspomaga walkę z infekcjami i rozgrzewa. Imbir to przyprawa o licznych walorach smakowych. Pełni zasadniczą role podczas konsumpcji sushi: znakomicie oczyszcza kubki smakowe i dodatkowo zaostrza apetyt. Odświeża podniebienie i pozwala delektować się następną porcją sushi. Oryginalny dodatek do wielu potraw duszonych, smażonych i pieczonych. Po otwarciu przechowywać w lodówce. Masa netto: 360g Masa netto po odsączeniu: 210g","Natural pickled ginger, perfect for sushi and other dishes.",translated,
73a9483d-1de7-4acf-9b4b-0e095afa826c,KIMCHI-2322,KIMCHI-2322,Imbir marynowany,"Imbir marynowany do sushi, różowy 190g - Asia Kitchen","Pickled sushi ginger, pink 190g - Asia Kitchen","Marynowany różowy imbir w szklanym słoiczku. Słodko-kwaśny i lekko piekący, stanowi nieodzowny dodatek do sushi i sashimi. Różowy imbir jest nieco łagodniejszy i słodszy od swojego białego odpowiednika. Tradycyjnie spożywany pomiędzy kawałkami sushi, ma za zadanie oczyszczać kubki smakowe i odświeżać podniebienie. Według medycyny Wschodu imbir wspomaga walkę z infekcjami i rozgrzewa. Imbir to przyprawa o licznych walorach smakowych. Pełni zasadniczą role podczas konsumpcji sushi: znakomicie oczyszcza kubki smakowe i dodatkowo zaostrza apetyt. Odświeża podniebienie i pozwala delektować się następną porcją sushi. Oryginalny dodatek do wielu potraw duszonych, smażonych i pieczonych. Zawiera źródło fenyloalaniny. Po otwarciu przechowywać w lodówce. Masa netto: 190g Masa netto po odsączeniu: 110g","Pink pickled ginger, a traditional accompaniment for sushi.",translated,
91c9fb8d-9b09-4f17-97f7-601bf9eb60f3,KIMCHI-2494,KIMCHI-2494,Imbir marynowany,"Imbir marynowany do sushi, różowy 240g - Asia Kitchen","Pickled sushi ginger, pink 240g - Asia Kitchen","Marynowany różowy imbir w saszetce 240g. Słodko-kwaśny i lekko piekący, stanowi nieodzowny dodatek do sushi i sashimi. Różowy imbir jest nieco łagodniejszy i słodszy od swojego białego odpowiednika. Tradycyjnie spożywany pomiędzy kawałkami sushi, ma za zadanie oczyszczać kubki smakowe i odświeżać podniebienie. Według medycyny Wschodu imbir wspomaga walkę z infekcjami i rozgrzewa. Imbir to przyprawa o licznych walorach smakowych. Pełni zasadniczą role podczas konsumpcji sushi: znakomicie oczyszcza kubki smakowe i dodatkowo zaostrza apetyt. Odświeża podniebienie i pozwala delektować się następną porcją sushi. Oryginalny dodatek do wielu potraw duszonych, smażonych i pieczonych. Zawiera źródło fenyloalaniny. Masa netto: 240g Masa netto po odsączeniu: 160g","Pink pickled ginger, great for enhancing sushi and other meals.",translated,
272d40ce-6dfc-43d7-a144-f4de4728ab97,KIMCHI-2493,KIMCHI-2493,Imbir marynowany,"Imbir marynowany do sushi, różowy 360g - Asia Kitchen","Pickled Ginger for Sushi, Pink 360g - Asia Kitchen","Marynowany, różowy imbir w szklanym słoiczku. Słodko-kwaśny i lekko piekący, stanowi nieodzowny dodatek do sushi i sashimi. Różowy imbir jest nieco łagodniejszy i słodszy od swojego białego odpowiednika. Tradycyjnie spożywany pomiędzy kawałkami sushi, ma za zadanie oczyszczać kubki smakowe i odświeżać podniebienie. Według medycyny Wschodu imbir wspomaga walkę z infekcjami i rozgrzewa. Imbir to przyprawa o licznych walorach smakowych. Pełni zasadniczą role podczas konsumpcji sushi: znakomicie oczyszcza kubki smakowe i dodatkowo zaostrza apetyt. Odświeża podniebienie i pozwala delektować się następną porcją sushi. Oryginalny dodatek do wielu potraw duszonych, smażonych i pieczonych. Po otwarciu przechowywać w lodówce. Masa netto: 360g Masa netto po odsączeniu: 210g","Pickled ginger for sushi in a pink color, packaged in a 360g jar.",translated,
ec73a1b6-3fc1-4691-a828-8e77e29b92e8,KIMCHI-2418,KIMCHI-2418,Imbir marynowany,Imbir marynowany różowy 1kg  - Nobi,Pickled Ginger Pink 1kg - Nobi,"Imbir różowy do sushi oraz potraw kuchni japońskiej i chińskiej. Nieco delikatniejszy i słodszy w smaku od swojego białego odpowiednika. Według medycyny Wschodu imbir wspomaga walkę z infekcjami i rozgrzewa. Imbir to przyprawa o licznych walorach smakowych. Pełni zasadniczą role podczas konsumpcji sushi - znakomicie oczyszcza kubki smakowe i dodatkowo zaostrza apetyt. Odświeża podniebienie i pozwala delektować się następną porcją sushi. Oryginalny dodatek do wielu potraw duszonych, smażonych i pieczonych. Produkt zawiera substancje słodzące oraz aspartam (źródło fenyloalaniny). Po otwarciu przechowywać w lodówce (w słoiku lub w szczelnie zamkniętym oryginalnym opakowaniu).","Pickled ginger in pink color, available in a 1kg package.",translated,
81ee92d5-646c-49b2-ba17-31ea52308328,KIMCHI-4721,KIMCHI-4721,Imbir marynowany,Imbir marynowany różowy 1kg  - Sakura,Pickled Ginger Pink 1kg - Sakura,Imbir marynowany różowy 1kg - Sakura Produkt zawiera substancje słodzące oraz aspartam (źródło fenyloalaniny). Po otwarciu przechowywać w lodówce (w słoiku lub w szczelnie zamkniętym oryginalnym opakowaniu).,"Pickled ginger in pink color, packaged in a 1kg jar.",translated,
3b33b950-2810-4cef-a86c-fea622dddb77,KIMCHI-4664,KIMCHI-4664,Dania gotowe,Jajka kacze ugotowane i solone 6 sztuk 360g - Xu Ri,Boiled and Salted Duck Eggs 6 pieces 360g - Xu Ri,Jajka kacze ugotowane i solone 6 sztuk 360g - Xu Ri,"Boiled and salted duck eggs, 6 pieces in a 360g package.",translated,
5d5b00db-b184-4c94-ba17-51dc7198da99,KIMCHI-5559,KIMCHI-5559,Herbaty,Japońska czarna herbata Sakura z kwiatem wiśni 15 saszetek (24g) - Lipton,Japanese Black Tea Sakura with Cherry Blossom 15 Bags (24g) - Lipton,Japońska czarna herbata Sakura z kwiatem wiśni 15 saszetek (24g) - Lipton,"Japanese black tea with cherry blossom flavor, 15 bags in a 24g package.",translated,
67b9a3bb-93cc-42d3-ae15-211d1a2ce900,KIMCHI-5748,KIMCHI-5748,Herbaty,Japońska herbata Yuzu z miodem 260g - Shoei,Japanese Yuzu Tea with Honey 260g - Shoei,"Japońska herbata Yuzu z miodem 260g - Shoei Yuzu Tea to rewelacyjny napój na każdą pogodę. Konfiturę stosować można na wiele sposobów, wszystko zależy od naszej wyobraźni. Aby przygotować herbatę, wystarczy połączyć 200 ml gorącej, ale nie wrzącej wody z 1 łyżeczką herbaty. Proporcje można zmieniać wedle upodobania. Yuja Cha smakuje wspaniale zarówno na ciepło, jak i na zimno, a także w połączeniu z tradycyjną czarną herbatą. Po otwarciu przechowywać w lodówce i spożyć w ciągu 1-2 miesięcy.","Japanese yuzu tea with honey, packaged in a 260g jar.",translated,
4760eb09-5f86-427c-9b96-95ade3a5fcf8,KIMCHI-5154,KIMCHI-5154,Herbaty,Japońska herbata Yuzu z miodem 415g - Shoei,Japanese Yuzu Tea with Honey 415g - Shoei,"Uwaga! Krótka data minimalnej trwałości. Najlepiej spożyć do: 18.05.2026 Produkty z krótkim terminem ważności nie podlegają zwrotom. Japońska herbata Yuzu z miodem 415g - Shoei Yuzu Tea to rewelacyjny napój na każdą pogodę. Konfiturę stosować można na wiele sposobów, wszystko zależy od naszej wyobraźni. Aby przygotować herbatę, wystarczy połączyć 200 ml gorącej, ale nie wrzącej wody z 1 łyżeczką herbaty. Proporcje można zmieniać wedle upodobania. Yuja Cha smakuje wspaniale zarówno na ciepło, jak i na zimno, a także w połączeniu z tradycyjną czarną herbatą. Po otwarciu przechowywać w lodówce i spożyć w ciągu 1-2 miesięcy.","Japanese yuzu tea with honey, packaged in a 415g jar.",translated,
b6739a5a-1539-4aa1-a54b-2c520746e756,KIMCHI-4939,KIMCHI-4939,Koty szczęścia i inne gadżety,Japońska rybka przynosząca szczęście złota 8x5cm,Japanese Lucky Fish Gold 8x5cm,Japońska rybka przynosząca szczęście złota 8x5cm Kraj pochodzenia : Japonia Wymiary : 8cm x 5cm Wysokość : 5cm Materiał : Ceramika,"Japanese lucky fish figurine in gold, measuring 8cm x 5cm.",translated,
